Model Year,FullName,MPG,Eng Displ,# Cyl
1988,1988 LINCOLN-MERCURY SABLE WAGON,22,3.0,6
1988,1988 LINCOLN-MERCURY TOWN CAR,19,4.6,8
1988,1988 LINCOLN-MERCURY TRACER,29,2.0,4
1988,1988 LINCOLN-MERCURY TRACER,32,2.0,4
1988,1988 LINCOLN-MERCURY TRACER WAGON,29,2.0,4
1988,1988 LINCOLN-MERCURY TRACER WAGON,32,2.0,4
1988,1988 MAZDA 626,23,2.5,6
1988,1988 MAZDA 626,24,2.0,4
1988,1988 MAZDA 626,24,2.5,6
1988,1988 MAZDA 626,29,2.0,4
1988,1988 MAZDA B2500,22,2.5,4
1988,1988 MAZDA B2500,24,2.5,4
1988,1988 MAZDA B3000 FFV - 2WD,19,3.0,6
1988,1988 MAZDA B3000 FFV - 2WD,20,3.0,6
1988,1988 MAZDA B3000 FFV - 4WD,17,3.0,6
1988,1988 MAZDA B3000 FFV - 4WD,19,3.0,6
1988,1988 MAZDA B4000,18,4.0,6
1988,1988 MAZDA B4000,18,4.0,6
1988,1988 MAZDA B4000,18,4.0,6
1988,1988 MAZDA B4000,19,4.0,6
1988,1988 MAZDA MILLENIA,22,2.3,6
1988,1988 MAZDA MILLENIA,22,2.5,6
1988,1988 MAZDA MX-5 MIATA,25,1.8,4
1988,1988 MAZDA MX-5 MIATA,27,1.8,4
1988,1988 MAZDA PROTEGE,26,1.8,4
1988,1988 MAZDA PROTEGE,28,1.8,4
1988,1988 MAZDA PROTEGE,29,1.6,4
1988,1988 MAZDA PROTEGE,31,1.6,4
1988,1988 MERCEDES-BENZ C230 KOMPRESSOR,24,2.3,4
1988,1988 MERCEDES-BENZ C280,23,2.8,6
1988,1988 MERCEDES-BENZ C43 AMG,20,4.3,8
1988,1988 MERCEDES-BENZ CL500,18,5.0,8
1988,1988 MERCEDES-BENZ CL600,15,6.0,12
1988,1988 MERCEDES-BENZ CLK320,24,3.2,6
1988,1988 MERCEDES-BENZ CLK320CABRIOLET,22,3.2,6
1988,1988 MERCEDES-BENZ CLK430,21,4.3,8
1988,1988 MERCEDES-BENZ E300 TURBODIESEL,30,3.0,6
1988,1988 MERCEDES-BENZ E320,23,3.2,6
1988,1988 MERCEDES-BENZ E320,24,3.2,6
1988,1988 MERCEDES-BENZ E320 4MATIC,22,3.2,6
1988,1988 MERCEDES-BENZ E320 4MATIC,23,3.2,6
1988,1988 MERCEDES-BENZ E430,21,4.3,8
1988,1988 MERCEDES-BENZ ML320,18,3.2,6
1988,1988 MERCEDES-BENZ ML430,16,4.3,8
1988,1988 MERCEDES-BENZ S320,20,3.2,6
1988,1988 MERCEDES-BENZ S320,20,3.2,6
1988,1988 MERCEDES-BENZ S420,18,4.2,8
1988,1988 MERCEDES-BENZ S500,17,5.0,8
1988,1988 MERCEDES-BENZ S600,15,6.0,12
1988,1988 MERCEDES-BENZ SL500,19,5.0,8
1988,1988 MERCEDES-BENZ SL600,15,6.0,12
1988,1988 MERCEDES-BENZ SLK230 KOMPRESSOR,24,2.3,4
1988,1988 MERCEDES-BENZ SLK230 KOMPRESSOR,25,2.3,4
1988,1988 MERCURY MOUNTAINEER 2WD,16,5.0,8
1988,1988 MERCURY MOUNTAINEER 2WD,17,4.0,6
1988,1988 MERCURY MOUNTAINEER 4WD,16,5.0,8
1988,1988 MERCURY MOUNTAINEER 4WD,17,4.0,6
1988,1988 MERCURY VILLAGER FWD WAGON,20,3.3,6
1988,1988 MITSUBISHI DIAMANTE SEDAN,20,3.5,6
1988,1988 MITSUBISHI MITSUBISHI 3000GT,20,3.0,6
1988,1988 MITSUBISHI MITSUBISHI 3000GT,20,3.0,6
1988,1988 MITSUBISHI MITSUBISHI 3000GT,20,3.0,6
1988,1988 MITSUBISHI MITSUBISHI 3000GT,21,3.0,6
1988,1988 MITSUBISHI MITSUBISHI 3000GT,21,3.0,6
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,21,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,23,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,24,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,24,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,26,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE,26,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE CONVERT.,23,2.0,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE CONVERT.,23,2.4,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE CONVERT.,25,2.4,4
1988,1988 MITSUBISHI MITSUBISHI ECLIPSE CONVERT.,26,2.0,4
1988,1988 MITSUBISHI MITSUBISHI GALANT,22,3.0,6
1988,1988 MITSUBISHI MITSUBISHI GALANT,24,2.4,4
1988,1988 MITSUBISHI MITSUBISHI GALANT,26,2.4,4
1988,1988 MITSUBISHI MITSUBISHI MIRAGE,29,1.8,4
1988,1988 MITSUBISHI MITSUBISHI MIRAGE,31,1.5,4
1988,1988 MITSUBISHI MITSUBISHI MIRAGE,31,1.8,4
1988,1988 MITSUBISHI MITSUBISHI MIRAGE,36,1.5,4
1988,1988 MITSUBISHI MITSUBISHI MONTERO,17,3.0,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO,17,3.5,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO,18,3.0,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 2WD,18,3.5,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 2WD,20,3.0,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 2WD,23,2.4,4
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 4WD,18,3.5,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 4WD,19,3.0,6
1988,1988 MITSUBISHI MITSUBISHI MONTERO SPORT 4WD,19,3.0,6
1988,1988 MITSUBISHI MITSUBISHI NATIVA 2WD,20,3.0,6
1988,1988 MITSUBISHI MITSUBISHI NATIVA 2WD,21,2.4,4
1988,1988 MITSUBISHI MITSUBISHI NATIVA 2WD,23,2.4,4
1988,1988 MITSUBISHI MITSUBISHI NATIVA 4WD,19,3.0,6
1988,1988 MITSUBISHI MITSUBISHI NATIVA 4WD,19,3.0,6
1988,1988 NISSAN ALTIMA,25,2.4,4
1988,1988 NISSAN ALTIMA,27,2.4,4
1988,1988 NISSAN FRONTIER TRUCK 2WD,21,2.4,4
1988,1988 NISSAN FRONTIER TRUCK 2WD,24,2.4,4
1988,1988 NISSAN FRONTIER TRUCK 4WD,19,2.4,4
1988,1988 NISSAN FRONTIER TRUCK V6-4WD,17,3.3,6
1988,1988 NISSAN FRONTIER TRUCK V6-4WD,17,3.3,6
1988,1988 NISSAN MAXIMA,23,3.0,6
1988,1988 NISSAN MAXIMA,24,3.0,6
1988,1988 NISSAN PATHFINDER 2WD,17,3.3,6
1988,1988 NISSAN PATHFINDER 2WD,18,3.3,6
1988,1988 NISSAN PATHFINDER 4WD,16,3.3,6
1988,1988 NISSAN PATHFINDER 4WD,17,3.3,6
1988,1988 NISSAN QUEST,20,3.3,6
1988,1988 NISSAN SENTRA/200SX,26,2.0,4
1988,1988 NISSAN SENTRA/200SX,26,2.0,4
1988,1988 NISSAN SENTRA/200SX,30,1.6,4
1988,1988 NISSAN SENTRA/200SX,33,1.6,4
1988,1988 OLDSMOBILE ALERO,23,3.4,6
1988,1988 OLDSMOBILE ALERO,25,2.4,4
1988,1988 OLDSMOBILE AURORA,20,4.0,8
1988,1988 OLDSMOBILE BRAVADA AWD,18,4.3,6
1988,1988 OLDSMOBILE CUTLASS,23,3.1,6
1988,1988 OLDSMOBILE CUTLASS,25,2.4,4
1988,1988 OLDSMOBILE EIGHTY EIGHT/REGENCY,21,3.8,6
1988,1988 OLDSMOBILE EIGHTY EIGHT/REGENCY,23,3.8,6
1988,1988 OLDSMOBILE INTRIGUE,22,3.5,6
1988,1988 OLDSMOBILE INTRIGUE,23,3.8,6
1988,1988 OLDSMOBILE SILHOUETTE FWD,20,3.4,6
1988,1988 PLYMOUTH BREEZE,24,2.4,4
1988,1988 PLYMOUTH BREEZE,25,2.0,4
1988,1988 PLYMOUTH BREEZE,30,2.0,4
1988,1988 PLYMOUTH NEON (PLYMOUTH),27,2.0,4
1988,1988 PLYMOUTH NEON (PLYMOUTH),32,2.0,4
1988,1988 PLYMOUTH PROWLER,19,3.5,6
1988,1988 PLYMOUTH VOYAGER 2WD,19,3.8,6
1988,1988 PLYMOUTH VOYAGER 2WD,20,3.3,6
1988,1988 PLYMOUTH VOYAGER 2WD,20,3.3,6
1988,1988 PLYMOUTH VOYAGER 2WD,21,3.0,6
1988,1988 PLYMOUTH VOYAGER 2WD,22,2.4,4
1988,1988 PONTIAC BONNEVILLE,21,3.8,6
1988,1988 PONTIAC BONNEVILLE,22,3.8,6
1988,1988 PONTIAC FIREBIRD/TRANS AM,20,5.7,8
1988,1988 PONTIAC FIREBIRD/TRANS AM,22,3.8,6
1988,1988 PONTIAC FIREBIRD/TRANS AM,22,5.7,8
1988,1988 PONTIAC FIREBIRD/TRANS AM,23,3.8,6
1988,1988 PONTIAC GRAND AM,23,3.4,6
1988,1988 PONTIAC GRAND AM,25,2.4,4
1988,1988 PONTIAC GRAND PRIX,21,3.8,6
1988,1988 PONTIAC GRAND PRIX,23,3.1,6
1988,1988 PONTIAC GRAND PRIX,23,3.8,6
1988,1988 PONTIAC SUNFIRE,25,2.2,4
1988,1988 PONTIAC SUNFIRE,25,2.4,4
1988,1988 PONTIAC SUNFIRE,26,2.2,4
1988,1988 PONTIAC SUNFIRE,26,2.4,4
1988,1988 PONTIAC SUNFIRE,28,2.2,4
1988,1988 PONTIAC TRANS SPORT FWD,20,3.4,6
1988,1988 PORSCHE 911 CARRERA,19,3.4,6
1988,1988 PORSCHE 911 CARRERA,20,3.4,6
1988,1988 PORSCHE BOXSTER,19,2.5,6
1988,1988 PORSCHE BOXSTER,22,2.5,6
1988,1988 R-R MTR CARS LTD. R-R SILVER SPUR PARK WARD,12,6.8,8
1988,1988 R-R MTR CARS LTD. ROLLS-ROYCE SILVER SERAPH,14,5.4,12
1988,1988 R-R MTR CARS LTD. ROLLS-ROYCE SILVER SPUR,13,6.8,8
1988,1988 SAAB SAAB 9-3,21,2.0,4
1988,1988 SAAB SAAB 9-3,22,2.0,4
1988,1988 SAAB SAAB 9-3,23,2.0,4
1988,1988 SAAB SAAB 9-3 CONVERTIBLE,21,2.0,4
1988,1988 SAAB SAAB 9-3 CONVERTIBLE,22,2.0,4
1988,1988 SAAB SAAB 9-3 CONVERTIBLE,23,2.0,4
1988,1988 SAAB SAAB9-5,21,2.3,4
1988,1988 SAAB SAAB9-5,21,3.0,6
1988,1988 SAAB SAAB9-5,24,2.3,4
1988,1988 SATURN SC,29,1.9,4
1988,1988 SATURN SC,30,1.9,4
1988,1988 SATURN SC,31,1.9,4
1988,1988 SATURN SC,33,1.9,4
1988,1988 SATURN SL,29,1.9,4
1988,1988 SATURN SL,30,1.9,4
1988,1988 SATURN SL,31,1.9,4
1988,1988 SATURN SL,33,1.9,4
1988,1988 SATURN SW,29,1.9,4
1988,1988 SATURN SW,30,1.9,4
1988,1988 SATURN SW,31,1.9,4
1988,1988 SATURN SW,31,1.9,4
1988,1988 SUBARU FORESTER AWD,23,2.5,4
1988,1988 SUBARU FORESTER AWD,24,2.5,4
1988,1988 SUBARU IMPREZA AWD,24,2.5,4
1988,1988 SUBARU IMPREZA AWD,25,2.2,4
1988,1988 SUBARU IMPREZA AWD,25,2.2,4
1988,1988 SUBARU IMPREZA AWD,25,2.5,4
1988,1988 SUBARU IMPREZA WAGON AWD,25,2.2,4
1988,1988 SUBARU IMPREZA WAGON AWD,25,2.2,4
1988,1988 SUBARU LEGACY AWD,23,2.5,4
1988,1988 SUBARU LEGACY AWD,23,2.5,4
1988,1988 SUBARU LEGACY AWD,25,2.2,4
1988,1988 SUBARU LEGACY AWD,25,2.2,4
1988,1988 SUBARU LEGACY WAGON AWD,23,2.5,4
1988,1988 SUBARU LEGACY WAGON AWD,23,2.5,4
1988,1988 SUBARU LEGACY WAGON AWD,25,2.2,4
1988,1988 SUBARU LEGACY WAGON AWD,25,2.2,4
1988,1988 SUZUKI ESTEEM,30,1.6,4
1988,1988 SUZUKI ESTEEM,31,2.0,4
1988,1988 SUZUKI ESTEEM,33,1.6,4
1988,1988 SUZUKI ESTEEM WAGON,29,1.6,4
1988,1988 SUZUKI ESTEEM WAGON,32,1.6,4
1988,1988 SUZUKI GRAND VITARA 4-DOOR 2WD,20,2.5,6
1988,1988 SUZUKI GRAND VITARA 4-DOOR 2WD,20,2.5,6
1988,1988 SUZUKI GRAND VITARA 4-DOOR 4WD,19,2.5,6
1988,1988 SUZUKI GRAND VITARA 4-DOOR 4WD,20,2.5,6
1988,1988 SUZUKI SWIFT,32,1.3,4
1988,1988 SUZUKI SWIFT,41,1.3,4
1988,1988 SUZUKI VITARA 2-DOOR 2WD,23,2.0,4
1988,1988 SUZUKI VITARA 2-DOOR 2WD,24,2.0,4
1988,1988 SUZUKI VITARA 2-DOOR 2WD,26,1.6,4
1988,1988 SUZUKI VITARA 2-DOOR 2WD,26,1.6,4
1988,1988 SUZUKI VITARA 2-DOOR 4WD,23,2.0,4
1988,1988 SUZUKI VITARA 2-DOOR 4WD,24,2.0,4
1988,1988 SUZUKI VITARA 2-DOOR 4WD,25,1.6,4
1988,1988 SUZUKI VITARA 2-DOOR 4WD,26,1.6,4
1988,1988 SUZUKI VITARA 4-DOOR 2WD,23,2.0,4
1988,1988 SUZUKI VITARA 4-DOOR 2WD,24,2.0,4
1988,1988 SUZUKI VITARA 4-DOOR 4WD,23,2.0,4
1988,1988 SUZUKI VITARA 4-DOOR 4WD,24,2.0,4
1988,1988 TOYOTA 4RUNNER 2WD,19,3.4,6
1988,1988 TOYOTA 4RUNNER 2WD,20,2.7,4
1988,1988 TOYOTA 4RUNNER 2WD,22,2.7,4
1988,1988 TOYOTA 4RUNNER 4WD,18,3.4,6
1988,1988 TOYOTA 4RUNNER 4WD,18,3.4,6
1988,1988 TOYOTA 4RUNNER 4WD,19,2.7,4
1988,1988 TOYOTA 4RUNNER 4WD,19,2.7,4
1988,1988 TOYOTA AVALON,24,3.0,6
1988,1988 TOYOTA CAMRY,23,3.0,6
1988,1988 TOYOTA CAMRY,24,3.0,6
1988,1988 TOYOTA CAMRY,26,2.2,4
1988,1988 TOYOTA CAMRY,27,2.2,4
1988,1988 TOYOTA CAMRY SOLARA,23,3.0,6
1988,1988 TOYOTA CAMRY SOLARA,24,3.0,6
1988,1988 TOYOTA CAMRY SOLARA,26,2.2,4
1988,1988 TOYOTA CAMRY SOLARA,27,2.2,4
1988,1988 TOYOTA CELICA,24,2.2,4
1988,1988 TOYOTA CELICA,25,2.2,4
1988,1988 TOYOTA CELICA CONVERTIBLE,24,2.2,4
1988,1988 TOYOTA CELICA CONVERTIBLE,26,2.2,4
1988,1988 TOYOTA COROLLA,30,1.8,4
1988,1988 TOYOTA COROLLA,31,1.8,4
1988,1988 TOYOTA COROLLA,34,1.8,4
1988,1988 TOYOTA LAND CRUISER WAGON 4WD,15,4.7,8
1988,1988 TOYOTA PASEO,29,1.5,4
1988,1988 TOYOTA PASEO,36,1.5,4
1988,1988 TOYOTA PASEO CONVERTIBLE,29,1.5,4
1988,1988 TOYOTA PASEO CONVERTIBLE,36,1.5,4
1988,1988 TOYOTA RAV4 2WD,26,2.0,4
1988,1988 TOYOTA RAV4 2WD,26,2.0,4
1988,1988 TOYOTA RAV4 4WD,23,2.0,4
1988,1988 TOYOTA RAV4 4WD,24,2.0,4
1988,1988 TOYOTA RAV4 SOFT TOP 2WD,26,2.0,4
1988,1988 TOYOTA RAV4 SOFT TOP 2WD,26,2.0,4
1988,1988 TOYOTA RAV4 SOFT TOP 4WD,24,2.0,4
1988,1988 TOYOTA RAV4 SOFT TOP 4WD,24,2.0,4
1988,1988 TOYOTA SIENNA,21,3.0,6
1988,1988 TOYOTA TERCEL,31,1.5,4
1988,1988 TOYOTA TERCEL,33,1.5,4
1988,1988 TOYOTA TERCEL,35,1.5,4
1988,1988 TOYOTA TOYOTA TACOMA 2WD,20,2.7,4
1988,1988 TOYOTA TOYOTA TACOMA 2WD,20,3.4,6
1988,1988 TOYOTA TOYOTA TACOMA 2WD,21,3.4,6
1988,1988 TOYOTA TOYOTA TACOMA 2WD,22,2.4,4
1988,1988 TOYOTA TOYOTA TACOMA 2WD,24,2.4,4
1988,1988 TOYOTA TOYOTA TACOMA 4WD,18,3.4,6
1988,1988 TOYOTA TOYOTA TACOMA 4WD,18,3.4,6
1988,1988 TOYOTA TOYOTA TACOMA 4WD,19,2.7,4
1988,1988 TOYOTA TOYOTA TACOMA 4WD,19,2.7,4
1988,1988 VOLKSWAGEN CABRIO,24,2.0,4
1988,1988 VOLKSWAGEN CABRIO,27,2.0,4
1988,1988 VOLKSWAGEN EUROVAN,17,2.8,6
1988,1988 VOLKSWAGEN EUROVAN CAMPER,16,2.8,6
1988,1988 VOLKSWAGEN GOLF,24,2.0,4
1988,1988 VOLKSWAGEN GOLF,27,2.0,4
1988,1988 VOLKSWAGEN GTI,22,2.8,6
1988,1988 VOLKSWAGEN GTI,24,2.0,4
1988,1988 VOLKSWAGEN GTI,27,2.0,4
1988,1988 VOLKSWAGEN JETTA,21,2.8,6
1988,1988 VOLKSWAGEN JETTA,22,2.8,6
1988,1988 VOLKSWAGEN JETTA,24,2.0,4
1988,1988 VOLKSWAGEN JETTA,27,2.0,4
1988,1988 VOLKSWAGEN JETTA,43,1.9,4
1988,1988 VOLKSWAGEN NEW BEETLE,24,2.0,4
1988,1988 VOLKSWAGEN NEW BEETLE,27,2.0,4
1988,1988 VOLKSWAGEN NEW BEETLE,38,1.9,4
1988,1988 VOLKSWAGEN NEW BEETLE,45,1.9,4
1988,1988 VOLKSWAGEN NEW GOLF,24,2.0,4
1988,1988 VOLKSWAGEN NEW GOLF,27,2.0,4
1988,1988 VOLKSWAGEN NEW GOLF,38,1.9,4
1988,1988 VOLKSWAGEN NEW GOLF,45,1.9,4
1988,1988 VOLKSWAGEN NEW GTI,23,2.8,6
1988,1988 VOLKSWAGEN NEW GTI,24,2.0,4
1988,1988 VOLKSWAGEN NEW GTI,27,2.0,4
1988,1988 VOLKSWAGEN NEW JETTA,21,2.8,6
1988,1988 VOLKSWAGEN NEW JETTA,23,2.8,6
1988,1988 VOLKSWAGEN NEW JETTA,24,2.0,4
1988,1988 VOLKSWAGEN NEW JETTA,27,2.0,4
1988,1988 VOLKSWAGEN NEW JETTA,38,1.9,4
1988,1988 VOLKSWAGEN NEW JETTA,45,1.9,4
1988,1988 VOLKSWAGEN PASSAT,21,2.8,6
1988,1988 VOLKSWAGEN PASSAT,23,2.8,6
1988,1988 VOLKSWAGEN PASSAT,24,1.8,4
1988,1988 VOLKSWAGEN PASSAT,26,1.8,4
1988,1988 VOLKSWAGEN PASSAT SYNCRO,20,2.8,6
1988,1988 VOLKSWAGEN PASSAT WAGON,21,2.8,6
1988,1988 VOLKSWAGEN PASSAT WAGON,23,2.8,6
1988,1988 VOLKSWAGEN PASSAT WAGON,24,1.8,4
1988,1988 VOLKSWAGEN PASSAT WAGON,26,1.8,4
1988,1988 VOLKSWAGEN PASSAT WAGON SYNCRO,20,2.8,6
1988,1988 VOLVO C70,22,2.4,5
1988,1988 VOLVO C70,23,2.3,5
1988,1988 VOLVO C70,23,2.3,5
1988,1988 VOLVO C70 CONVERTIBLE,22,2.3,5
1988,1988 VOLVO C70 CONVERTIBLE,22,2.3,5
1988,1988 VOLVO C70 CONVERTIBLE,22,2.4,5
1988,1988 VOLVO S70,22,2.4,5
1988,1988 VOLVO S70,23,2.3,5
1988,1988 VOLVO S70,23,2.3,5
1988,1988 VOLVO S70,23,2.4,5
1988,1988 VOLVO S70,24,2.4,5
1988,1988 VOLVO S70 AWD,21,2.3,5
1988,1988 VOLVO S70 AWD,21,2.4,5
1988,1988 VOLVO S80,22,2.8,6
1988,1988 VOLVO S80,22,2.9,6
1988,1988 VOLVO V70,22,2.4,5
1988,1988 VOLVO V70,23,2.3,5
1988,1988 VOLVO V70,23,2.3,5
1988,1988 VOLVO V70,23,2.4,5
1988,1988 VOLVO V70,24,2.4,5
1988,1988 VOLVO V70 AWD,21,2.3,5
1988,1988 VOLVO V70 AWD,21,2.4,5
1999,1999 ACURA 2.3CL/3.0CL,23,3.0,6
1999,1999 ACURA 2.3CL/3.0CL,25,2.3,4
1999,1999 ACURA 2.3CL/3.0CL,27,2.3,4
1999,1999 ACURA 3.2TL,22,3.2,6
1999,1999 ACURA 3.5RL,20,3.5,6
1999,1999 ACURA INTEGRA,27,1.8,4
1999,1999 ACURA INTEGRA,27,1.8,4
1999,1999 ACURA INTEGRA,28,1.8,4
1999,1999 ACURA NSX,20,3.0,6
1999,1999 ACURA NSX,20,3.2,6
1999,1999 ACURA SLX,17,3.5,6
1999,1999 AUDI A4,22,2.8,6
1999,1999 AUDI A4,23,2.8,6
1999,1999 AUDI A4,24,1.8,4
1999,1999 AUDI A4,26,1.8,4
1999,1999 AUDI A4 AVANT QUATTRO,21,1.8,4
1999,1999 AUDI A4 AVANT QUATTRO,21,2.8,6
1999,1999 AUDI A4 AVANT QUATTRO,22,2.8,6
1999,1999 AUDI A4 AVANT QUATTRO,24,1.8,4
1999,1999 AUDI A4 QUATTRO,21,1.8,4
1999,1999 AUDI A4 QUATTRO,21,2.8,6
1999,1999 AUDI A4 QUATTRO,22,2.8,6
1999,1999 AUDI A4 QUATTRO,24,1.8,4
1999,1999 AUDI A6,21,2.8,6
1999,1999 AUDI A6 AVANT QUATTRO,20,2.8,6
1999,1999 AUDI A6 QUATTRO,20,2.8,6
1999,1999 AUDI A8,20,3.7,8
1999,1999 AUDI A8 QUATTRO,20,4.2,8
1999,1999 BENTLEY BENTLEY ARNAGE,14,4.4,8
1999,1999 BENTLEY BENTLEY AZURE,13,6.8,8
1999,1999 BENTLEY BENTLEY BROOKLANDS R LIMO,12,6.8,8
1999,1999 BENTLEY BENTLEY CONTINENTAL R,13,6.8,8
1999,1999 BENTLEY BENTLEY CONTINENTAL SC,13,6.8,8
1999,1999 BENTLEY BENTLEY CONTINENTAL T,13,6.8,8
1999,1999 BENTLEY BENTLEY TURBO RT,13,6.8,8
1999,1999 BMW 318TI,26,1.9,4
1999,1999 BMW 318TI,27,1.9,4
1999,1999 BMW 323I,22,2.5,6
1999,1999 BMW 323I,23,2.5,6
1999,1999 BMW 323I CONVERTIBLE,22,2.5,6
1999,1999 BMW 323I CONVERTIBLE,24,2.5,6
1999,1999 BMW 323IS,22,2.5,6
1999,1999 BMW 323IS,24,2.5,6
1999,1999 BMW 328I,22,2.8,6
1999,1999 BMW 328I,24,2.8,6
1999,1999 BMW 328I CONV,23,2.8,6
1999,1999 BMW 328I CONV,23,2.8,6
1999,1999 BMW 328IS,23,2.8,6
1999,1999 BMW 328IS,23,2.8,6
1999,1999 BMW 528I,21,2.8,6
1999,1999 BMW 528I,24,2.8,6
1999,1999 BMW 528I TOURING,21,2.8,6
1999,1999 BMW 528I TOURING,21,2.8,6
1999,1999 BMW 540I,18,4.4,8
1999,1999 BMW 540I,18,4.4,8
1999,1999 BMW 540I,20,4.4,8
1999,1999 BMW 540I TOURING,18,4.4,8
1999,1999 BMW 740I,17,4.4,8
1999,1999 BMW 740I,19,4.4,8
1999,1999 BMW 740IL,19,4.4,8
1999,1999 BMW 750IL,16,5.4,12
1999,1999 BMW M COUPE,22,3.2,6
1999,1999 BMW M ROADSTER,22,3.2,6
1999,1999 BMW M3,22,3.2,6
1999,1999 BMW M3 CONVERTIBLE,20,3.2,6
1999,1999 BMW M3 CONVERTIBLE,22,3.2,6
1999,1999 BMW Z3 COUPE,21,2.8,6
1999,1999 BMW Z3 COUPE,22,2.8,6
1999,1999 BMW Z3 ROADSTER,21,2.5,6
1999,1999 BMW Z3 ROADSTER,21,2.8,6
1999,1999 BMW Z3 ROADSTER,21,2.8,6
1999,1999 BMW Z3 ROADSTER,22,2.5,6
1999,1999 BUICK CENTURY,23,3.1,6
1999,1999 BUICK LESABRE,23,3.8,6
1999,1999 BUICK PARK AVENUE,21,3.8,6
1999,1999 BUICK PARK AVENUE,22,3.8,6
1999,1999 BUICK REGAL,21,3.8,6
1999,1999 BUICK REGAL,23,3.8,6
1999,1999 BUICK RIVIERA,21,3.8,6
1999,1999 CADILLAC CATERA,20,3.0,6
1999,1999 CADILLAC DEVILLE,20,4.6,8
1999,1999 CADILLAC ELDORADO,20,4.6,8
1999,1999 CADILLAC ESCALADE 4WD,14,5.7,8
1999,1999 CADILLAC FUNERAL COACH/HEARSE,20,4.6,8
1999,1999 CADILLAC LIMOUSINE,20,4.6,8
1999,1999 CADILLAC SEVILLE,20,4.6,8
1999,1999 CHEVROLET ASTRO 2WD (CARGO),18,4.3,6
1999,1999 CHEVROLET ASTRO 2WD (PASSENGER),18,4.3,6
1999,1999 CHEVROLET ASTRO AWD (CARGO),18,4.3,6
1999,1999 CHEVROLET ASTRO AWD (PASSENGER),17,4.3,6
1999,1999 CHEVROLET BLAZER 2WD,18,4.3,6
1999,1999 CHEVROLET BLAZER 2WD,19,4.3,6
1999,1999 CHEVROLET BLAZER 4WD,16,4.3,6
1999,1999 CHEVROLET BLAZER 4WD,18,4.3,6
1999,1999 CHEVROLET C1500 PICKUP 2WD,16,5.0,8
1999,1999 CHEVROLET C1500 PICKUP 2WD,16,5.7,8
1999,1999 CHEVROLET C1500 SILVERADO 2WD,17,4.8,8
1999,1999 CHEVROLET C1500 SILVERADO 2WD,17,5.3,8
1999,1999 CHEVROLET C1500 SILVERADO 2WD,18,4.3,6
1999,1999 CHEVROLET C1500 SILVERADO 2WD,18,4.8,8
1999,1999 CHEVROLET C1500 SILVERADO 2WD,19,4.3,6
1999,1999 CHEVROLET C1500 SUBURBAN 2WD,15,5.7,8
1999,1999 CHEVROLET C1500 TAHOE 2WD,15,5.7,8
1999,1999 CHEVROLET C2500 SILVERADO 2WD,13,6.0,8
1999,1999 CHEVROLET C2500 SILVERADO 2WD,17,5.3,8
1999,1999 CHEVROLET CAMARO,20,5.7,8
1999,1999 CHEVROLET CAMARO,22,3.8,6
1999,1999 CHEVROLET CAMARO,22,5.7,8
1999,1999 CHEVROLET CAMARO,23,3.8,6
1999,1999 CHEVROLET CAVALIER,25,2.2,4
1999,1999 CHEVROLET CAVALIER,25,2.4,4
1999,1999 CHEVROLET CAVALIER,26,2.2,4
1999,1999 CHEVROLET CAVALIER,26,2.4,4
1999,1999 CHEVROLET CAVALIER,28,2.2,4
1999,1999 CHEVROLET CORVETTE,19,5.7,8
1999,1999 CHEVROLET CORVETTE,22,5.7,8
1999,1999 CHEVROLET G1500/G2500 CHEVY EXPRESS 2W,15,5.0,8
1999,1999 CHEVROLET G1500/G2500 CHEVY EXPRESS 2W,15,5.7,8
1999,1999 CHEVROLET G1500/G2500 CHEVY EXPRESS 2W,16,4.3,6
1999,1999 CHEVROLET G1500/G2500 CHEVY VAN 2WD,15,5.7,8
1999,1999 CHEVROLET G1500/G2500 CHEVY VAN 2WD,16,4.3,6
1999,1999 CHEVROLET G1500/G2500 CHEVY VAN 2WD,16,5.0,8
1999,1999 CHEVROLET K1500 PICKUP 4WD,15,5.7,8
1999,1999 CHEVROLET K1500 PICKUP 4WD,16,5.0,8
1999,1999 CHEVROLET K1500 SILVERADO 4WD,16,4.3,6
1999,1999 CHEVROLET K1500 SILVERADO 4WD,16,4.8,8
1999,1999 CHEVROLET K1500 SILVERADO 4WD,16,4.8,8
